조회연도,대학명,대학코드,전형명,구분,모집단위,모집인원_최초,모집인원_이월,모집인원_총,경쟁률,충원인원,환산점수_50,환산점수_70,환산등급_50,환산등급_70
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,건축공학과,15,0,15,9.27,60,955,952.5,5.5,5.75
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,토목환경공학과,32,0,32,4.69,107,952.5,950.83,5.75,5.88
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,자유전공학부,40,2,42,6.2,90,956.25,953.75,5.39,5.63
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,컴퓨터공학과,52,8,60,4.75,195,951,946.43,5.88,6.36
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,혜화리버럴아츠칼리지,90,27,117,2.74,156,948.57,943.92,6,6.43
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,한의예과,15,0,15,20.2,24,998.72,998.51,1.13,1.15
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,간호학과,26,2,28,6.92,68,985,983.57,2.5,2.64
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,임상병리학과,12,0,12,16.42,39,978.57,977.32,3.14,3.27
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,AI소프트웨어학부,42,5,47,3.74,115,951.25,947.5,5.68,6.25
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,건축학과(4),20,4,24,7.1,60,961.07,960,4.89,5.13
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,재난안전공학과,20,0,20,8.55,48,953.75,951.25,5.5,5.77
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,비즈니스일본어학과,15,1,16,8.53,62,964.5,963.75,4.63,4.65
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,보건의료경영학과,25,0,25,7.68,96,963.75,962.19,4.63,4.88
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,화장품학과,21,0,21,6.1,49,964.82,962.5,4.52,4.85
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,식품영양학과,25,3,28,6.96,118,963.75,962.5,4.32,4.64
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,반도체공학과,19,1,20,6.58,67,957.5,956.25,5.27,5.39
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,뷰티디자인학과,20,2,22,7.05,102,966.25,963.75,4.63,5
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,물리치료학과,12,1,13,12.83,29,982.68,982.5,2.63,2.73
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,응급구조학과,14,0,14,10.86,51,973.57,972.92,3.64,3.75
2027,대전대학교[본교],95,학생부교과(교과중점전형),수시,패션디자인?비즈니스학과,25,1,26,6.8,79,965,963.5,4.5,4.66
2027,대전대학교[본교],95,학생부교과(지역인재Ⅱ전형),수시,한의예과,2,1,3,8,0,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(지역인재Ⅱ전형),수시,간호학과,2,0,2,4.5,2,997.33,997.33,2.17,2.17
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,물류통상학과,3,0,3,1,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,컴퓨터공학과,8,0,8,1.88,0,1,1,1,1
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,정보통신공학과,4,0,4,1.75,0,1,1,1,1
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,소방방재학과,7,0,7,3.14,6,963.14,958.96,4.69,5.1
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,자유전공학부,4,0,4,1.75,2,1,1,1,1
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,경영학부,8,0,8,2.88,11,974.38,974.22,3.56,3.58
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,건축공학과,2,0,2,2.5,1,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,AI소프트웨어학부,0,0,0,1,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,건축학과(4),3,0,3,2,1,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,뷰티디자인학과,0,0,0,3,4,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,화장품학과,3,0,3,2.33,3,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,보건의료경영학과,4,0,4,2.75,4,1,1,1,1
2027,대전대학교[본교],95,학생부교과(특성화고교졸업자전형),수시,패션디자인?비즈니스학과,5,0,5,2,1,1,1,1,1
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,물류통상학과,3,0,3,4.33,9,961.33,959,5.67,6
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,사회복지학과,6,1,7,8,23,971.33,970.67,4.33,4.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,정보보안학과,4,0,4,2.25,2,958.67,958.67,5.83,5.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,산업?광고심리학과,5,0,5,3.4,6,975.67,972.33,4.33,4.67
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,정보통신공학과,4,1,5,2.25,5,970.67,958.67,4.83,5.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,소방방재학과,12,0,12,4.08,19,971.33,967.33,4.5,4.67
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,경영학부,8,0,8,7.5,23,975.67,974,3.83,4.33
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,상담학과,4,1,5,3,6,970.67,967.33,4.83,5
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,법·행정학부,8,0,8,3.63,16,967,962.67,4.83,5
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,자유전공학부,5,1,6,5,5,965.33,965.33,4.5,4.5
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,경찰학과,8,0,8,8.25,26,976.67,975.67,4.17,4.33
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,중등특수교육과,3,2,5,2.33,4,1,1,1,1
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,건축공학과,4,0,4,4.75,8,964,964,5.33,5.33
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,토목환경공학과,4,3,7,2.25,5,1,1,1,1
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,컴퓨터공학과,8,6,14,2.38,11,944,944,6,6
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,혜화리버럴아츠칼리지,25,15,40,1.88,20,954.47,948.67,6.33,6.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,한의예과,23,1,24,8.83,20,997.15,997.01,1.29,1.3
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,간호학과,18,1,19,6.28,34,997.33,996.33,2.17,2.17
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,임상병리학과,7,0,7,5.86,21,981.67,980.67,3.33,3.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,비즈니스일본어학과,4,1,5,7.5,6,986,975.33,3,4.17
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,AI소프트웨어학부,6,4,10,2,6,967.67,967.67,4.83,4.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,건축학과(4),6,0,6,5.67,5,969,966.19,5,5.17
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,재난안전공학과,4,0,4,7,11,960.33,960.33,5.67,5.67
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,보건의료경영학과,5,0,5,8.6,15,967.33,967.33,4.83,5
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,화장품학과,5,0,5,6.8,6,976.33,976,4.17,4.17
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,식품영양학과,7,0,7,7.43,25,970.67,970.67,4.5,4.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,반도체공학과,5,1,6,6.6,16,959.33,959.33,5.67,5.67
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,뷰티디자인학과,6,0,6,8.67,17,988,980.67,3.5,3.83
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,물리치료학과,5,0,5,9.8,13,994,992.33,2.5,2.67
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,응급구조학과,6,0,6,12.17,4,987.33,985.67,3.17,3.33
2027,대전대학교[본교],95,학생부교과(지역인재Ⅰ전형),수시,패션디자인?비즈니스학과,6,0,6,4,5,974,973,4.5,4.5
2027,대전대학교[본교],95,학생부교과(군사학과전형),수시,군사학과,41,1,42,3.56,0,757.87,756.75,4.91,5.13
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,물류통상학과,2,1,3,2.5,2,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,사회복지학과,4,0,4,4.75,4,961.07,961.07,4.89,4.89
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,산업?광고심리학과,2,0,2,3.5,1,962.25,962.25,4.78,4.78
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,컴퓨터공학과,4,0,4,2.5,1,952.14,952.14,5.79,5.79
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,소방방재학과,5,0,5,3.8,6,953.5,947.5,4.75,5.38
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,경영학부,4,0,4,4.5,0,965,965,4.5,4.5
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,경찰학과,4,0,4,5.25,4,965,965,4.5,4.5
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,AI소프트웨어학부,2,0,2,2,1,952.25,952.25,5.78,5.78
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,식품영양학과,4,0,4,5,9,953.75,953.75,5.63,5.63
2027,대전대학교[본교],95,학생부교과(고른기회전형),수시,패션디자인?비즈니스학과,4,0,4,2.5,4,956.07,956.07,5.39,5.39
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,물류통상학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,사회복지학과,5,0,5,,0,1,1,1,1
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,정보보안학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,산업?광고심리학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,컴퓨터공학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,정보통신공학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,소방방재학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,경영학부,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,상담학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,법·행정학부,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,자유전공학부,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,경찰학과,5,0,5,3.2,5,958.75,958.75,5.13,5.13
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,건축공학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,토목환경공학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,혜화리버럴아츠칼리지,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,비즈니스일본어학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,AI소프트웨어학부,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,건축학과(4),0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,재난안전공학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,화장품학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,식품영양학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,반도체공학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,뷰티디자인학과,4,0,4,5.25,2,960.86,960.32,5.27,5.51
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,보건의료경영학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(기회균형전형),수시,패션디자인?비즈니스학과,0,0,0,,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,산업?광고심리학과,0,0,0,0.75,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,물류통상학과,3,0,3,1,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,사회복지학과,5,0,5,2.8,3,955.25,952.5,5.48,5.75
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,정보보안학과,0,0,0,0.5,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,컴퓨터공학과,0,0,0,0.63,0,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,정보통신공학과,0,0,0,0.5,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,소방방재학과,7,0,7,3.57,11,960,957.5,5,5.25
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,경영학부,8,0,8,1.25,1,1,1,1,1
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,스포츠건강재활학과,3,0,3,6.67,2,973.75,967.5,3.63,4.25
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,상담학과,0,0,0,0.75,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,법·행정학부,6,0,6,1.33,0,955,951.25,5.5,5.88
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,자유전공학부,4,0,4,1,0,1,1,1,1
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,경찰학과,5,0,5,9.2,12,965,963.57,4.5,4.64
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,건축공학과,2,0,2,1,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,토목환경공학과,0,0,0,0.75,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,혜화리버럴아츠칼리지,0,0,0,0.36,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,한의예과,3,0,3,22,2,994.62,991.81,1.54,1.82
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,간호학과,3,0,3,13.67,2,986.25,981.25,2.38,2.88
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,임상병리학과,3,0,3,7.33,6,975,973.75,3.5,3.63
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,비즈니스일본어학과,3,0,3,4,2,958.75,957.5,5.13,5.13
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,AI소프트웨어학부,0,0,0,1.17,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,건축학과(4),3,0,3,1,0,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,재난안전공학과,3,0,3,1,0,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,뷰티디자인학과,4,0,4,4.75,4,960.58,960.58,5.54,5.54
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,화장품학과,3,0,3,1,0,미제출 사유 : 등록인원 3명 이하,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,식품영양학과,5,0,5,1.4,1,961.25,955,4.88,5.5
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,반도체공학과,3,0,3,1,0,미제출 사유 : 등록자없음,,,
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,보건의료경영학과,4,0,4,1.75,2,955,955,5.5,5.5
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,물리치료학과,4,0,4,10.25,11,982.5,982.5,2.75,2.75
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,응급구조학과,3,0,3,9,3,970,967.46,4,4.25
2027,대전대학교[본교],95,학생부교과(농어촌학생전형),수시,패션디자인?비즈니스학과,5,0,5,3.6,6,960,958.75,5,5
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,AI소프트웨어학부,10,1,11,1.8,2,561.33,568.5,5.17,5.4
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,물류통상학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,사회복지학과,17,0,17,6.94,25,566.67,567.67,5,5.08
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,정보보안학과,4,3,7,1.5,1,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,정보통신공학과,6,3,9,2.33,4,553.67,562.67,4.83,6.22
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,소방방재학과,20,0,20,8.75,8,570.7,570.33,4.67,4.68
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,산업?광고심리학과,11,1,12,3.18,16,564.33,564,5.5,5.48
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,경찰학과,17,0,17,8.35,13,575.5,577.04,4.17,4.16
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,경영학부,13,0,13,4.38,5,566.36,564.47,5,5.06
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,상담학과,12,0,12,3.17,12,567.33,561.33,5.17,5.43
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,법·행정학부,12,0,12,2.58,9,557.67,562.33,5.5,5.38
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,중등특수교육과,7,2,9,2.86,9,569,564,5,5.23
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,건축공학과,6,1,7,2.5,3,564.53,557.33,5.33,5.79
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,토목환경공학과,9,0,9,2.11,4,548.3,548.3,6.5,6.67
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,컴퓨터공학과,16,8,24,1.56,1,557.5,553,5.83,5.4
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,혜화리버럴아츠칼리지,25,9,34,1.96,11,559,553.67,6,5.97
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,한의예과,15,0,15,11.73,4,596.66,595.92,1.29,1.34
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,간호학과,18,0,18,10.39,8,592.5,590.67,2.5,2.56
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,임상병리학과,10,0,10,10.6,9,583,583.67,3.67,3.55
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,건축학과(4),9,0,9,5.44,9,564.17,567,5.17,5.3
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,재난안전공학과,6,0,6,2.5,5,559,558.17,5.5,5.44
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,비즈니스일본어학과,11,0,11,6.73,9,570.67,569,5,4.64
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,보건의료경영학과,10,0,10,3.8,5,564.67,565.33,5.17,5.23
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,화장품학과,4,0,4,6.5,3,562.33,562.33,5.5,5.63
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,식품영양학과,14,0,14,3.93,18,565.36,566.67,5.17,5.06
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,반도체공학과,6,1,7,1.83,0,551.67,558,5.33,5.83
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,물리치료학과,10,0,10,8.5,11,587,590.67,3.17,3.18
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,응급구조학과,10,0,10,10.5,4,579.67,579.17,3.83,3.78
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,패션디자인?비즈니스학과,15,0,15,7.2,13,571,570.5,4.67,4.61
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,뷰티디자인학과,15,0,15,13.93,30,571.33,573.17,4.67,4.51
2027,대전대학교[본교],95,학생부교과(교과면접전형),수시,공연예술영상콘텐츠학과,6,0,6,5.67,12,573.17,575.83,4.5,4.36
2027,대전신학대학교[본교],238,학생부위주(교과)-목회자추천자,수시,신학과,23,0,23,0.2,0,556,556,6,6
2027,대진대학교[본교],97,학생부교과(기초생활수급권자 및 차상위계층전형),수시,아동학과,1,0,1,9,1,902.5,902.5,4.55,4.55
2027,대진대학교[본교],97,학생부교과(기초생활수급권자 및 차상위계층전형),수시,미디어커뮤니케이션학과,3,0,3,6,2,940,961,3.27,3.29
2027,대진대학교[본교],97,학생부교과(기초생활수급권자 및 차상위계층전형),수시,사회복지학과,2,0,2,15,2,932.5,932.5,3.59,3.61
2027,대진대학교[본교],97,학생부교과(기초생활수급권자 및 차상위계층전형),수시,AI융합학부(컴퓨터공학전공),3,0,3,7,2,932.5,932.5,3.75,3.86
2027,대진대학교[본교],97,학생부교과(기초생활수급권자 및 차상위계층전형),수시,식품영양학과,2,0,2,6,2,936.25,937.75,3.45,3.49
2027,대진대학교[본교],97,학생부교과(기초생활수급권자 및 차상위계층전형),수시,간호학과,3,0,3,10.33,11,962.5,965.5,2.53,2.66
2027,대진대학교[본교],97,학생부교과(기초생활수급권자 및 차상위계층전형),수시,스포츠건강과학과,2,0,2,9,2,936.25,937.75,3.47,3.54
2027,대진대학교[본교],97,학생부교과(군위탁생전형),수시,드론산업학과(야),0,0,0,,0,미제출 사유 : 미선발,,,
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,미디어커뮤니케이션학과,3,0,3,7.67,8,962.5,974.5,2.6,3.02
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,국제통상학과,2,0,2,3,1,891.25,913.75,4.76,5.41
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,경영학과,3,0,3,7.67,6,970,970,2.49,2.57
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,반도체융합공학과,2,0,2,3,1,925,931,3.83,4
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,IT기계공학과,2,0,2,5,6,947.5,950.5,3.09,3.2
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,AI융합학부(컴퓨터공학전공),3,0,3,6.33,4,962.5,971.5,2.52,2.71
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,시각디자인학과,2,0,2,12.5,2,981.25,982.75,1.93,2
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,영화영상학과,2,0,2,7.5,1,988.75,990.25,1.74,1.83
2027,대진대학교[본교],97,학생부교과(특성화고교졸업자전형),수시,연기예술학과,2,0,2,4,2,947.5,959.5,3.15,3.53
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,미디어커뮤니케이션학과,6,0,6,4.83,14,970,976,2.37,2.81
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,행정정보학과,6,0,6,6.83,10,947.5,953.5,3.2,3.25
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,아동학과,4,0,4,7,12,932.5,934,3.56,3.6
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,전기공학과,5,0,5,5,4,925,934,3.78,4.04
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,글로벌경제학과,7,0,7,4.43,3,955,962.5,2.79,2.8
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,국제통상학과,5,0,5,5.4,6,962.5,962.5,2.72,2.94
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,사회복지학과,7,0,7,8.14,7,955,962.5,2.77,2.81
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,건축공학과,6,0,6,6.5,11,932.5,941.5,3.62,3.95
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,영어영문학과,3,0,3,4.33,1,970,976,2.3,2.37
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,문헌정보학과,5,0,5,3.8,9,962.5,974.5,2.6,2.67
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,스마트건설환경공학과,10,0,10,4.6,21,940,940,3.39,3.41
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,공학자율학부,50,0,50,6.58,69,940,947.5,3.33,3.44
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,중국학전공,7,0,7,8.43,13,947.5,949,3.2,3.41
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,국제지역학전공,4,0,4,6.75,5,947.5,950.5,3.22,3.23
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,자율전공학부,25,0,25,13.56,56,955,955,2.97,3.12
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,경영학과,7,0,7,4.29,19,955,956.5,2.9,3.2
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,의생명과학과,7,0,7,9.71,39,951.25,958.75,2.94,3.3
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,스마트융합보안학과,8,0,8,7.38,8,955,961,2.79,2.96
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,AI빅데이터전공,6,0,6,4.5,8,947.5,951.25,3.1,3.19
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,스마트모빌리티전공,12,0,12,3.67,17,932.5,947.5,3.51,3.65
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,반도체융합공학과,6,0,6,3.83,4,943.75,947.5,3.26,3.33
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,보건경영학과,7,0,7,19,11,955,956.5,2.87,2.88
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,문예콘텐츠창작학과,5,0,5,17.6,4,970,970,2.46,2.48
2027,대진대학교[본교],97,학생부교과(학교장추천전형),수시,AI융합학부(컴퓨터공학전공),7,0,7,3.86,5,962.5,964,2.56,2.62
